id,budget,popularity,runtime,genres,release_date,vote_average,vote_count,revenue
13908,0,4.382761,80.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2002-08-02,3.7,78,0
1417,19000000,90.809408,118.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",2006-05-27,7.6,3041,83258226
39180,0,6.579017,94.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2001-03-02,4.8,44,0
16161,16000000,7.854989,130.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2001-06-27,7.4,55,29381649
49950,16000000,11.807269,91.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",2011-02-04,5.3,224,40492759
10956,17700000,15.976335,91.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2001-04-10,5.5,242,30987695
9594,15000000,10.484642,110.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1991-08-10,5.3,215,30102717
4638,12000000,38.623178,121.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2007-02-14,7.4,2199,80573774
13972,16000000,8.8321,114.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2008-09-12,4.6,96,50007546
5038,15000000,32.758254,96.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2008-08-15,6.7,1020,96408652
13491,25000000,6.091033,139.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2007-12-17,6.4,76,0
10571,16000000,9.119797,94.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-06-16,5.4,103,20627372
10994,0,9.423866,109.0,"[{""id"": 18, ""name"": ""Drama""}]",2002-10-11,7.2,108,0
19994,16000000,32.257414,100.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",2009-09-18,5.3,837,31556061
25166,16000000,3.021835,96.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",2000-03-03,5.4,43,15427192
30890,16000000,7.612849,90.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1987-01-30,7.0,127,0
23169,20000000,36.764666,113.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-03-12,6.9,948,0
17403,0,3.199784,99.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2003-07-18,5.7,42,0
12120,20000000,9.455596,108.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1988-12-09,5.3,131,13854000
9800,26000000,44.301745,125.0,"[{""id"": 18, ""name"": ""Drama""}]",1993-12-22,7.6,988,206678440
1090,16000000,19.890428,100.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",1999-04-16,6.8,378,18564088
18475,16000000,0.830596,97.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2004-09-03,4.6,10,12
40160,0,2.637355,107.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1979-10-19,5.1,36,0
18074,0,2.25453,112.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",2000-09-09,5.5,34,0
9689,16000000,8.711782,112.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2002-05-03,6.4,113,0
9781,6500000,5.700333,95.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",1999-08-13,6.7,100,4217115
8009,16000000,29.253833,116.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",1986-03-07,6.8,624,5900000
3877,16000000,8.842869,113.0,"[{""id"": 18, ""name"": ""Drama""}]",2007-09-26,6.7,90,2849142
8854,16000000,2.848727,97.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",1997-08-15,4.3,48,1686429
152599,16000000,13.832464,117.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2013-07-03,6.2,250,5867686
18840,0,4.488547,135.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",2005-10-30,6.9,21,0
68727,20000000,38.802415,101.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2013-03-27,6.5,956,24261569
12657,16000000,9.400404,86.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",2004-05-28,4.7,108,14822346
8265,11000000,18.923181,106.0,"[{""id"": 35, ""name"": ""Comedy""}]",2008-01-09,6.8,615,53191886
12410,0,2.397987,96.0,"[{""id"": 18, ""name"": ""Drama""}]",2008-12-11,6.3,29,0
34647,13000000,20.39955,161.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",2009-05-05,7.2,387,754249
73935,16000000,7.251897,93.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 27, ""name"": ""Horror""}]",2012-08-25,4.8,91,0
28178,16000000,43.217089,93.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2009-06-13,7.7,1717,47801389
185567,16000000,14.529496,110.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2013-12-04,6.7,172,0
264656,16000000,20.59148,122.0,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}]",2014-05-18,6.4,258,3442853
35696,15600000,2.244947,91.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2002-06-21,4.2,20,0
16351,0,1.326264,115.0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",2002-05-20,5.7,16,0
38717,0,0.212108,99.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",2001-01-23,5.3,3,0
18777,15500000,6.630856,93.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2005-09-12,5.5,16,1237615
2110,15300000,18.20957,94.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2001-10-31,6.2,283,0
9035,15500000,17.327279,95.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2006-03-31,6.3,317,0
90,15000000,29.843818,105.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1984-11-29,6.8,961,316360478
771,18000000,2.186927,103.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1990-11-09,7.1,2414,476684675
12154,0,12.335827,102.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1987-11-27,5.8,253,0
9576,21000000,20.818567,116.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1982-12-16,6.9,421,177200000
744,15000000,58.900647,110.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",1986-05-16,6.7,1698,356830601
146,17000000,45.742254,120.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",2000-10-01,7.2,927,213525736
14,15000000,80.878605,122.0,"[{""id"": 18, ""name"": ""Drama""}]",1999-09-15,7.9,3313,356296601
45269,15000000,54.053576,118.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2010-09-06,7.6,2752,414211549
9493,15000000,17.638286,107.0,"[{""id"": 35, ""name"": ""Comedy""}]",1988-12-09,5.7,559,216614388
22556,15000000,3.803495,102.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2008-12-17,6.4,52,317000
873,15000000,17.571533,154.0,"[{""id"": 18, ""name"": ""Drama""}]",1985-12-18,7.7,338,146292009
33196,16000000,4.628525,120.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2009-06-06,6.5,48,11301649
205596,14000000,145.364591,113.0,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",2014-11-14,8.0,5723,233555708
10765,0,12.18838,109.0,"[{""id"": 35, ""name"": ""Comedy""}]",1980-10-06,6.0,102,0
16769,15000000,3.826685,125.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1980-03-07,7.2,67,67182787
33217,15000000,21.095489,92.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2010-03-19,5.9,355,75700498
132232,15000000,47.455148,100.0,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,6.0,1401,146497771
11153,15000000,22.838834,98.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",1983-07-28,7.1,410,61399552
208134,15000000,27.165222,92.0,"[{""id"": 35, ""name"": ""Comedy""}]",2013-10-22,6.0,680,151831537
1165,15000000,19.113278,103.0,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-15,6.8,338,123384128
4011,15000000,58.553213,92.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",1988-02-29,7.1,1444,73326666
17202,15000000,2.005111,113.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2007-10-12,6.1,33,55184721
9587,18000000,16.418639,115.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1994-12-21,7.0,215,0
65086,17000000,43.675191,95.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2012-02-01,6.1,1206,127730736
10053,15000000,4.688212,87.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2006-02-03,5.4,268,66966987
11870,15000000,9.125594,88.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2002-02-08,5.6,197,52970014
11778,15000000,19.786392,183.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1978-12-08,7.8,921,50000000
586,15000000,13.581966,97.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1997-12-25,6.7,270,64256513
18736,17000000,11.927667,94.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",2003-04-25,5.7,280,55534455
134411,35000000,30.556135,112.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2013-02-21,5.8,1138,42930462
287903,15000000,31.565117,98.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",2015-11-26,5.9,584,61548707
9276,15000000,21.535126,104.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",1998-12-25,6.2,492,40283321
15765,0,7.921311,118.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1993-06-09,6.9,72,0
2142,15000000,19.284129,104.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1997-08-15,6.6,382,44862187
11397,16000000,23.423082,89.0,"[{""id"": 35, ""name"": ""Comedy""}]",2001-12-07,5.5,431,66468332
77016,7000000,49.517264,109.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2012-09-20,7.2,1170,48126384
11478,15000000,11.375032,106.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2000-03-31,5.8,156,35007180
266856,15000000,61.182331,123.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2014-11-26,7.8,3311,123726688
13411,0,7.314796,86.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2003-04-10,4.7,77,0
10564,15000000,6.857923,120.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-04-27,6.9,155,33771174
947,15000000,41.286336,216.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",1962-12-10,7.8,851,69995385
24150,15000000,12.929525,105.0,"[{""id"": 27, ""name"": ""Horror""}]",2009-08-28,5.1,267,39421467
228970,15000000,42.952942,115.0,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,7.0,951,52501541
18405,15000000,19.760383,110.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]",2009-03-13,6.2,440,32721635
6961,15000000,10.194097,88.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2005-02-04,6.2,230,47175038
11442,13000000,11.045593,94.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2002-07-01,4.5,228,37664855
2493,16000000,44.533612,98.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1987-09-18,7.6,1486,30857814
14047,15000000,10.84158,126.0,"[{""id"": 18, ""name"": ""Drama""}]",2007-12-27,6.9,151,30226144
64690,15000000,49.294864,100.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,7.4,3725,78054825
11132,15000000,7.424798,89.0,"[{""id"": 35, ""name"": ""Comedy""}]",2004-02-17,5.1,221,29331068
17127,15000000,5.164281,111.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1998-04-17,5.6,72,46905889
1562,15000000,34.759855,100.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2007-04-26,6.5,1197,64238440
232679,15000000,7.297757,115.0,"[{""id"": 18, ""name"": ""Drama""}]",2014-08-22,6.3,130,30127963
17880,14000000,3.334804,106.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2005-02-18,6.1,61,32645546
14736,20000000,2.027393,124.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-04-21,7.4,88,27728118
9434,0,13.817269,107.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",1997-04-11,6.9,275,28084357
23706,15000000,13.237835,99.0,"[{""id"": 35, ""name"": ""Comedy""}]",2009-09-04,4.7,295,40105542
11531,0,3.890223,90.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2000-10-27,4.3,212,0
9100,15000000,19.517239,101.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1996-05-03,6.3,380,24769466
116,15000000,30.669913,124.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",2005-10-26,7.3,1105,85306374
38843,0,9.681147,103.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2010-07-23,6.1,245,0
1245,11500000,15.355589,134.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1993-11-05,7.5,202,23237911
4995,15000000,19.85579,155.0,"[{""id"": 18, ""name"": ""Drama""}]",1997-09-11,7.5,796,43101594
10413,0,11.689337,94.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1993-01-15,5.5,119,0
14012,15000000,3.043589,95.0,"[{""id"": 18, ""name"": ""Drama""}]",2006-10-20,6.1,52,21000000
9793,15000000,17.141376,89.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2007-03-22,5.2,351,0
12212,14000000,8.885017,97.0,"[{""id"": 27, ""name"": ""Horror""}]",2000-09-19,4.4,100,38574362
13768,0,4.115398,90.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",2002-10-11,6.4,128,0
8975,20000000,7.679336,92.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2006-10-13,5.0,163,22165608
342521,15000000,18.268009,94.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2016-04-21,6.0,421,20566327
45272,15000000,7.809701,117.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-12-22,5.9,80,20529194
9424,15000000,9.378688,84.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",1998-07-24,5.5,104,17507368
97367,15000000,35.395129,140.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2013-03-20,6.8,1653,35485608
254904,15000000,45.317278,108.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2014-08-27,6.0,639,32556119
18681,15000000,4.302941,109.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1999-09-04,5.3,42,0
12162,15000000,47.006162,131.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",2008-10-10,7.2,1840,42000000
11495,15000000,11.379652,114.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1984-05-11,5.9,173,17080167
64689,15000000,24.612603,97.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2012-09-20,5.8,742,37930465
157849,15000000,26.708193,121.0,"[{""id"": 53, ""name"": ""Thriller""}]",2014-07-25,6.5,541,31554855
13166,0,8.710294,87.0,"[{""id"": 35, ""name"": ""Comedy""}]",2001-04-18,4.6,115,0
15511,0,1.800119,85.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",2008-01-11,5.9,25,0
37003,15000000,0.335195,85.0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",2007-05-19,6.7,10,22730842
12211,25000000,11.782725,87.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2000-09-01,4.4,104,15843608
13816,0,2.711955,121.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",2006-08-25,5.1,17,0
51828,15000000,16.629173,107.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-02,7.0,978,59389433
22798,15000000,20.05902,111.0,"[{""id"": 18, ""name"": ""Drama""}]",2009-09-13,6.7,357,16633035
7501,15000000,8.113634,92.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-09-07,5.9,97,12000000
10743,0,9.87419,97.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2003-04-25,6.4,126,0
37718,0,2.857936,97.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",1999-08-27,5.3,31,0
15237,20000000,3.138118,125.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",2004-07-02,6.3,32,0
9686,15000000,6.684096,124.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1989-03-10,6.2,64,0
17644,0,0.722911,76.0,"[{""id"": 10751, ""name"": ""Family""}]",1998-01-01,2.9,8,0
97430,15000000,17.672021,96.0,"[{""id"": 28, ""name"": ""Action""}]",2012-11-02,5.2,358,15608545
12257,15000000,3.033471,93.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1998-11-25,4.8,32,10443316
13539,0,3.313257,96.0,"[{""id"": 10749, ""name"": ""Romance""}]",2000-03-23,5.4,48,0
68,15000000,41.089863,132.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1985-02-20,7.5,861,0
14024,15000000,10.9071,103.0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-08-10,6.0,211,14867514
115,15000000,49.230089,117.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1998-03-06,7.8,2926,46189568
7874,15000000,11.429607,116.0,"[{""id"": 18, ""name"": ""Drama""}]",2006-12-08,6.6,243,10903846
4911,15000000,6.373316,118.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2002-12-14,6.5,85,9237470
1988,16000000,9.717392,100.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2007-01-01,6.7,95,18928871
16222,15000000,8.074807,94.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-03-31,5.0,37,9902115
9557,20000000,7.034752,94.0,"[{""id"": 35, ""name"": ""Comedy""}]",2002-10-01,4.7,146,8586376
9026,0,7.250379,97.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2002-05-17,6.7,127,0
57943,0,0.116873,98.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",1998-02-01,4.7,3,0
18276,0,7.712206,91.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2006-05-05,5.5,44,0
8321,15000000,25.329493,107.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2008-02-08,7.4,1388,34533783
72359,15,5.112809,95.0,"[{""id"": 35, ""name"": ""Comedy""}]",2013-05-09,5.6,26,0
10186,15000000,13.832376,102.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",2008-08-20,5.6,156,8762890
25704,15000000,7.446069,89.0,"[{""id"": 35, ""name"": ""Comedy""}]",2009-08-21,5.0,100,6405245
133694,15000000,13.568302,106.0,"[{""id"": 18, ""name"": ""Drama""}]",2012-09-23,6.0,243,8138788
19265,15000000,21.857387,92.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2009-06-19,6.8,350,35097815
36047,15000000,0.249245,105.0,"[{""id"": 53, ""name"": ""Thriller""}]",2000-07-19,4.7,15,5217498
